"","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C"
"alpha.CEHC.sulfate","0.000444872258382666","0.00111869278702904","0.386688796658084","9.64084128657763e-05","0.00173742052726109","0.000831531204718013","0.00271568177459465","0.498799141696787","0.000197324609741868","0.00683385407389361","0.141139331108215","0.118615161356248","Inf","Inf","0.114021780791776","OK_sd","OK_sd","NS","OK_sd","OK_sd"
"alpha.CMBHC.glucuronide","0.974495073605398","0.0013226608698472","0.290503844789436","0.00220426461247082","0.0142618380992607","0.978098975504826","0.00315994859222297","0.397392860261356","0.00365670792068815","0.0384757739576477","-0.00134109864609311","0.116886587595519","Inf","Inf","0.0893340601731585","NS","OK_sd","NS","OK_sd","OK_sd"
"sphingomyelin..d18.2.14.0..d18.1.14.1..","2.83706690384504e-05","0.903007726909137","2.39546746717325e-50","0.0669863084004681","1.06052248161361e-07","6.21954731586062e-05","0.926214274690627","4.06331169119262e-48","0.0825616898269166","1.42488020549473e-06","-0.182050374076111","-0.00445125947219412","Inf","Inf","-0.192362598980667","OK_sd","NS","OK_sd","C: GENDER","OK_sd"
"sphingomyelin..d18.1.24.1..d18.2.24.0..","3.31642943703173e-24","0.0331174669589952","5.84554586861331e-10","6.9181583253506e-07","2.0266307126444e-08","3.71933450086947e-23","0.0576206874107413","5.74812010413642e-09","1.96400436140183e-06","3.57160763254344e-07","-0.441394742591937","0.0777087934491079","Inf","Inf","-0.202773670431261","OK_sd","OK_sd","OK_sd","C: Status","C: Status"
"octadecenedioylcarnitine..C18.1.DC..","0.0381248140651296","1.28132862362596e-05","0.000147908445004685","1.00634719607003e-10","0.278792580684184","0.052791196618756","4.63670117936114e-05","0.000560647373942338","4.74171230926053e-10","0.409438887433374","-0.0901775825566765","0.15837033318475","Inf","Inf","0.0395445819173936","C: CENTER_C","OK_sd","OK_sd","OK_sd","NS"
"octadecanedioylcarnitine..C18.DC..","0.582382116057687","3.14998016115417e-08","1.31073525726422e-08","2.96070988994975e-08","0.0184145033002765","0.632740217366118","2.0162844710784e-07","9.99251541633452e-08","1.00946817102056e-07","0.0474164724449245","-0.0239212820300316","0.200053482230112","Inf","Inf","0.0859412590708711","NS","OK_sd","OK_sd","OK_sd","C: AGE, GENDER, CENTER_C"
"X5alpha.androstan.3alpha.17beta.diol.monosulfate..2.","2.89361605556937e-05","0.233156262482198","1.19349933103291e-106","0.293670011956246","7.69668885847473e-05","6.32308693624418e-05","0.305104193045654","1.61957859221166e-103","0.320603544830753","0.000452510715221232","0.181666126711219","0.0435293348506414","Inf","Inf","0.143665347573562","OK_sd","NS","OK_sd","NS","OK_sd"
"myristoleoylcarnitine..C14.1..","5.9798563748847e-05","1.66543865798569e-05","0.151966750426368","4.23523688464365e-07","0.281519558764597","0.000125993665375736","5.85492295048337e-05","0.22913208925398","1.24398624512152e-06","0.412550800479004","-0.174546249067635","0.156302615386731","Inf","Inf","-0.0393211645455441","OK_sd","OK_sd","NS","OK_sd","NS"
"N.formylphenylalanine","0.794882272882819","0.133127312057869","0.652463498802888","0.259370480391938","0.500255791927862","0.824029980368209","0.189664524435527","0.728463354947319","0.285918555557969","0.635030037087099","0.0112938588229976","-0.0548180447266823","Inf","Inf","-0.0246186634613225","NS","NS","NS","NS","NS"
"X4.hydroxychlorothalonil","2.92835388955554e-06","0.56699997642089","0.000315556756104687","2.41491220512616e-51","0.415321746154662","7.09537545626124e-06","0.647114354922748","0.0010951675653045","1.92766815432717e-49","0.546611768760682","0.203342198648353","0.0209085276157288","Inf","Inf","-0.0297470148248378","OK_sd","NS","OK_sd","OK_sd","NS"
"isoeugenol.sulfate","0.00547100630523521","0.00448497396039933","0.59430265771551","8.19888958030057e-10","0.102519293006367","0.0087859829067505","0.00956935481802185","0.684027740899023","3.3211621374531e-09","0.190573535081698","0.117029692526765","0.103525984129517","Inf","Inf","0.059586875024176","OK_sd","OK_sd","NS","OK_sd","NS"
"tyramine.O.sulfate","5.63719048241189e-10","1.83966986140704e-06","2.90717297308037e-10","0.000280980828784295","2.0988907078728e-05","2.07871399038938e-09","8.00138462156845e-06","3.05816567788377e-09","0.000534769964460433","0.00014912014086824","0.269523156554431","0.172929815359775","Inf","Inf","0.154456242631203","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"X3.hydroxypyridine.sulfate","7.55831638588722e-05","2.62768295413593e-14","0.00509349215828979","7.35270074066249e-11","0.797048962379343","0.000157552002083701","5.09395109823208e-13","0.0129193810444846","3.56343389467107e-10","0.854340791428727","-0.172127750947433","0.272873833819344","Inf","Inf","-0.0093933769108397","C: CENTER_C","OK_sd","C: AGE","OK_sd","NS"
"X4.methylguaiacol.sulfate","0.880653715556657","2.05362028419243e-12","0.561908883407908","0.00945949052810422","0.0302104462762516","0.895837400307633","2.7918956616126e-11","0.656205124599425","0.0140905912696349","0.0727648956240261","0.00652467094110465","0.252636603550587","Inf","Inf","0.0790418398081336","NS","OK_sd","NS","OK_sd","C: AGE"
"phenylacetylcarnitine","0.000147256586738333","1.44540160875952e-08","0.0229762025094608","0.389493069664091","0.000609292871839587","0.000296040278820619","9.6147548190523e-08","0.04709774441894","0.416831305626319","0.00273778287114675","0.165068147400303","0.204833202509546","Inf","Inf","0.124705251943102","OK_sd","OK_sd","C: Status, AGE, DOSAGE_DPPIV_C","NS","OK_sd"
"arabonate.xylonate","0.363224774016077","3.46392135700842e-28","0.548619362556114","0.00189458182904005","0.791678918972665","0.416649212459693","1.17513532036511e-25","0.646246940094312","0.00320167813450479","0.852297033463145","-0.0395473415356333","0.386397595951114","Inf","Inf","0.00964769412244543","NS","OK_sd","NS","OK_sd","NS"
"methyl.4.hydroxybenzoate.sulfate","0.752513425303763","0.830963429620126","1.53970675947748e-16","0.00549313400109112","0.222251320887057","0.788541095086646","0.876159575753311","2.9427916515647e-15","0.00852881331748358","0.34507441927201","-0.0137198912052559","0.00779715994021369","Inf","Inf","-0.0445613894663668","NS","NS","OK_sd","OK_sd","NS"
"X1.dihomo.linolenylglycerol..20.3.","0.512420040781451","0.447948875089494","0.670970198752735","0.00792663534247921","0.055843163197145","0.567172916264624","0.533216336400389","0.74387790825773","0.0119516046219381","0.117901466245074","0.0284945790984502","0.027712796549258","Inf","Inf","0.0697639341157802","NS","NS","NS","OK_nc","NS"
"N.acetylhistamine","1.8038902093443e-11","0.92164206686308","0.202550446643677","6.66202038212421e-06","0.00175060808326967","7.67360192501634e-11","0.941059657436569","0.293028737841652","1.60290100328769e-05","0.00686582418785244","0.189509293512247","-0.00359298617312173","Inf","Inf","0.113941451390924","OK_sd","NS","NS","C: Status","C: Status"
"vanillic.alcohol.sulfate","0.00187287500077539","0.115834105833033","0.634603730418313","0.206271772391618","0.0332830056432636","0.0032049071576951","0.169018152274652","0.715841448194223","0.230759105635141","0.0793801479763535","0.125294778002969","0.0573914600800653","Inf","Inf","0.0776359387651577","OK_sd","NS","NS","NS","C: Status"
"X4.vinylguaiacol.sulfate","0.000533472869934419","0.000137590028227407","9.80513662256374e-08","0.022050786526714","0.0869006078603984","0.000990318309850899","0.000401526168396969","6.96626722346544e-07","0.0302557303506076","0.166795084676889","0.146970849940103","0.138585297080722","Inf","Inf","0.0624723714486985","OK_sd","OK_sd","OK_sd","OK_sd","NS"
"vanillactate","0.00336808182798545","1.22402167399951e-12","0.146527172105497","3.17593417746625e-05","0.0416910375018471","0.00559423138381426","1.74841832801825e-11","0.224131852469685","6.92884675051719e-05","0.0944324970590606","0.127502316785582","0.25513252672185","Inf","Inf","0.0742877729033756","C: AGE","OK_sd","NS","OK_sd","C: Status, AGE, CENTER_C"
"eugenol.sulfate","1.76067748501113e-08","0.000796896235172127","0.0442964000504794","1.17154654178836e-08","0.0379491086639731","5.49250424634507e-08","0.00198784593957459","0.08223011609918","4.16175041153614e-08","0.0877290297393721","0.244780639960219","0.122048606886469","Inf","Inf","0.0756995065529451","OK_sd","OK_sd","C: Status, AGE","OK_sd","C: Status, AGE, CENTER_C"
"pregnanolone.allopregnanolone.sulfate","0.594621543609491","2.16160076168273e-13","0.147654449415298","0.000218986110868235","0.38078537478194","0.643975606287374","3.53408702843791e-12","0.225131559389392","0.000424520217783135","0.513643890237667","0.0216911404612475","-0.263305768050375","Inf","Inf","-0.0320059014622113","NS","OK_sd","NS","OK_sd","NS"
"X2.methoxyresorcinol.sulfate","0.3068866506961","0.0059740626941011","0.540517174771333","0.0967995441769232","0.177677725516185","0.358201733713433","0.0123203694162541","0.641155424969143","0.116245116325739","0.291899120490876","0.0418678942490978","0.100167456195248","Inf","Inf","0.0492063860191369","NS","OK_nc","NS","NS","NS"
"X2.acetamidophenol.sulfate","5.04779225103649e-19","3.24113233540534e-05","0.0655558994562965","1.22362684934024e-28","0.0219858753166793","3.9366977498026e-18","0.000107273575101099","0.114343644681484","3.1329464802919e-27","0.05535219444292","-0.38727613823864","0.150929530343813","Inf","Inf","-0.0835229671461603","OK_sd","OK_sd","NS","OK_sd","C: Status, CENTER_C"
"p.cresol.glucuronide.","0.519376706240375","8.32948803729944e-12","0.464852988692938","0.000250980550072532","0.0542977477258084","0.572537928812501","1.00027568731109e-10","0.571381798601737","0.000483779270523333","0.116164323812468","-0.028019920588878","0.24574332763832","Inf","Inf","0.0702077812417904","NS","OK_sd","NS","OK_sd","NS"
"acesulfame","0.0134887408884307","0.00151564510138243","0.610744558498899","0.0600369101184585","0.706423413952476","0.0202256589896137","0.00357071250447216","0.697039836739281","0.0748118338207054","0.796193166722185","0.0931234790208473","-0.115463980703914","Inf","Inf","0.0137577542143427","AD","OK_sd","NS","C: AGE","NS"
"propyl.4.hydroxybenzoate","0.00133091406851023","0.0304507882353774","0.941858134826166","0.685660861489816","0.00250741433232078","0.00233038760124953","0.0536784528206454","0.958815820674499","0.709178192867134","0.00937344696683002","-0.134735208360017","-0.0789275556919283","Inf","Inf","-0.110065304662397","OK_sd","C: Status, DOSAGE_DPPIV_C","NS","NS","OK_sd"
"X6.hydroxyindole.sulfate","0.00346131758341283","9.25795551680974e-05","0.000473372519461477","0.00643515841595895","0.00207792283462584","0.00572805848864782","0.000279178791918018","0.00155160992490151","0.00990080495516587","0.00792062159153725","0.127140672206861","0.142068668846326","Inf","Inf","0.112106961172941","C: DOSAGE_DPPIV_C","OK_sd","OK_sd","OK_sd","OK_sd"
"X4.methoxyphenol.sulfate","9.8075117015704e-13","0.00146591079053234","0.703339364881999","1.22165331769362e-26","0.010174154664128","4.70275384418058e-12","0.00346557655531774","0.774133440785601","2.63140246366705e-25","0.0291888538672762","-0.309138306448575","0.115813917831727","Inf","Inf","-0.0936626412817411","OK_sd","C: CENTER_C","NS","OK_sd","C: Status, CENTER_C"
"propyl.4.hydroxybenzoate.sulfate","0.57330095068312","0.45744295606392","4.29871360450025e-11","0.00856774034069468","0.463265199489723","0.625377323213018","0.54119449989428","4.78143800107118e-10","0.0128185486684925","0.599172254868746","0.0220377165158558","-0.027136906880418","Inf","Inf","0.0267870555321614","NS","NS","OK_sd","OK_sd","NS"
"umbelliferone.sulfate","2.70703035984673e-09","0.629219539324617","0.0200539300492752","4.77296546560593e-10","0.00452463698617725","9.20661703837597e-09","0.698732336222181","0.0416740935327205","2.01773026069384e-09","0.0153115520953679","0.25460531768216","0.0176348061683299","Inf","Inf","0.103424230743979","OK_sd","NS","C: Status","OK_sd","C: Status, CENTER_C"
"sphingomyelin..d18.1.20.0..d16.1.22.0..","0.00422149802177939","0.601911635086189","8.92710168454857e-10","0.74258850808881","0.00373538305916876","0.00691022052539764","0.676714240937828","8.1302530106929e-09","0.76340348899736","0.0132002989877396","-0.124428337866448","-0.0190527119215164","Inf","Inf","-0.105620417898966","OK_sd","NS","OK_sd","NS","C: Status"
"sphingomyelin..d18.1.20.1..d18.2.20.0..","2.90772296717307e-09","0.33438672007644","4.78010151653095e-25","0.0226001628688146","1.65609721308185e-06","9.83985053978518e-09","0.41553368053455","1.90782286998015e-23","0.0308846133061243","1.5498785642428e-05","-0.258176557897037","-0.0352491384282385","Inf","Inf","-0.173684198806945","OK_sd","NS","OK_sd","C: Status, DOSAGE_DPPIV_C","OK_sd"
"sphingomyelin..d18.1.20.2..d18.2.20.1..d16.1.22.2..","3.10373056910171e-06","0.174000737201576","5.84722380843751e-22","0.0663114458228987","0.000161939452928831","7.49423911436124e-06","0.236592184752043","1.84527504838365e-20","0.0818786460251807","0.000864956379447724","-0.202814800304384","-0.049626426357973","Inf","Inf","-0.13712877905925","OK_sd","NS","OK_sd","C: Status, DOSAGE_DPPIV_C","C: Status"
"behenoyl.sphingomyelin..d18.1.22.0..","0.0204794092247113","0.0440913891977185","6.52209736171006e-08","0.173972177985966","0.0241878323874137","0.0297543450941469","0.073503704104796","4.75832587088202e-07","0.199143396863045","0.0600888086837409","-0.100785823532514","-0.0734376285427683","Inf","Inf","-0.0821973572866841","C: GENDER","C: Status, GENDER","OK_sd","NS","C: GENDER"
"sphingomyelin..d18.1.22.1..d18.2.22.0..d16.1.24.1..","2.05209184928411e-15","0.302112033815934","1.24686283109171e-24","0.0326916728503295","1.03711882607619e-07","1.17497410948461e-14","0.380015091456735","4.83426531940416e-23","0.0428624155148765","1.42158610806606e-06","-0.345212353176068","-0.0376793774447474","Inf","Inf","-0.192506799285951","OK_sd","NS","OK_sd","C: Status, DOSAGE_DPPIV_C","OK_sd"
"sphingomyelin..d18.1.22.2..d18.2.22.1..d16.1.24.2..","7.08444650547458e-11","0.768935728618818","1.16382809314959e-29","0.391541262818276","6.94252537966311e-08","2.81099237073948e-10","0.824206780202004","7.5205462971619e-28","0.418693060397479","1.03527548793438e-06","-0.283491678407558","-0.0107301322077706","Inf","Inf","-0.195081926391263","OK_sd","NS","OK_sd","NS","OK_sd"
"lignoceroyl.sphingomyelin..d18.1.24.0.","1.85248447256462e-07","0.0217990616932394","3.95261494531814e-06","0.341001248647444","0.00148886155662272","5.15127342063564e-07","0.0394417689569679","2.1715378464764e-05","0.368129430719635","0.00590755886648254","-0.226728548072359","-0.0836406626236037","Inf","Inf","-0.115651098189909","OK_sd","C: Status, GENDER, DOSAGE_DPPIV_C","OK_sd","NS","C: Status"
"sphingomyelin..d17.1.16.0..d18.1.15.0..d16.1.17.0..","1.8611345098244e-12","0.398308415497637","1.64412487031908e-11","0.0278810909066444","0.000283827844656691","8.61965709840176e-12","0.483889453742429","1.9233426284681e-10","0.0371656585071871","0.00141082192380634","-0.306350629487595","0.0308450590171157","Inf","Inf","-0.131998996776212","OK_sd","NS","OK_sd","OK_sd","C: Status"
"X2.docosahexaenoylglycerol..22.6..","1.89069914665135e-07","0.0495361715505842","0.109484710084112","0.052654773494272","0.130540793538193","5.24678679346807e-07","0.0806002215757108","0.17561554560773","0.0660374562215593","0.229758569171631","-0.224257310117761","0.0716449293343906","Inf","Inf","-0.0551857544398043","OK_sd","AD","NS","C: Status","NS"
"dopamine.4.sulfate","1.84378381523242e-06","8.8602875666235e-06","0.103496587861871","0.000705738250213958","1.00633205364241e-07","4.55740371087502e-06","3.26723104019242e-05","0.167196273486379","0.0012718284270124","1.39346183346199e-06","0.206687411001529","0.161236223516246","Inf","Inf","0.192701353488264","OK_sd","OK_sd","NS","C: Status","OK_sd"
"dopamine.3.O.sulfate","8.77470898286989e-07","5.71525447538257e-06","0.0110754605948357","1.16405907624184e-07","5.77362142908228e-09","2.24665662070839e-06","2.20627325568664e-05","0.025302020247798","3.62300038178938e-07","1.07326086017324e-07","0.213844959955397","0.164579327949543","Inf","Inf","0.210320017903599","OK_sd","OK_sd","C: AGE","OK_sd","OK_sd"
"daidzein.sulfate..2.","0.00133434987313418","0.503367771879748","0.848902683232065","8.32717420430602e-06","0.16327808014926","0.00233339275495243","0.585823384597614","0.892301271220691","1.97897992911441e-05","0.273455650160382","-0.0895673073300836","-0.0244402320487097","Inf","Inf","-0.0508904349391873","C: CENTER_C","NS","NS","OK_sd","NS"
"X3.hydroxyhexanoate","0.202992825076158","6.89085620812396e-06","0.000194941464586089","3.45345762621643e-05","0.000118607315267764","0.246829089272712","2.59746996511784e-05","0.000713064002190055","7.48616932711771e-05","0.000662346200898583","0.0553692918547093","0.163161173241311","Inf","Inf","0.139900025904954","NS","OK_sd","OK_sd","OK_sd","OK_sd"
"N.carbamoylalanine","0.385228014681193","7.16908145652978e-15","0.100436319651527","1.09616644113411e-06","0.480564066440829","0.439658886393927","1.59482680926408e-13","0.163028810726222","2.99295344188932e-06","0.616375650434977","-0.0377617214281947","0.278587713177086","Inf","Inf","0.0257617172764558","NS","OK_sd","NS","OK_sd","NS"
"X3beta.hydroxy.5.cholestenoate","5.05479157377521e-15","0.875909862506356","0.0334525326230004","0.0616515059997175","0.0357676310493207","2.82277866897653e-14","0.905952502607565","0.064757613080473","0.0765426291323116","0.0835398886986715","-0.340315082839211","0.00570387456459136","Inf","Inf","-0.0765779857443156","OK_sd","NS","OK_sd","C: Status, GENDER, DOSAGE_DPPIV_C","C: Status"
"X1.2.3.benzenetriol.sulfate..2.","0.402856506786011","0.216758570228102","0.673577168251445","0.5531553758643","0.589649815913399","0.458112527169117","0.287129537150797","0.746158544748744","0.580535069642579","0.709789941516444","-0.0361267865618902","0.0450949655859852","Inf","Inf","0.0196986965389144","NS","NS","NS","NS","NS"
"X3.methoxycatechol.sulfate..1.","0.882236729571568","8.53522955050044e-05","0.0279807564266495","0.703619802200079","0.241451935734619","0.89627533971318","0.000257957828508443","0.055511529928309","0.726645412165531","0.366580207661917","-0.00644932832053763","0.142773414878409","Inf","Inf","0.0427668996180923","NS","OK_sd","C: AGE","NS","NS"
"X3.methoxycatechol.sulfate..2.","4.45245590767589e-07","2.09767928548463e-06","0.0242480833091442","4.98083354662223e-19","0.460929873717886","1.1823840835061e-06","8.92335670972615e-06","0.0492361078131495","6.14453738433306e-18","0.596833815491575","-0.219216888801826","0.171983380509756","Inf","Inf","-0.0269270859152859","C: CENTER_C","OK_sd","C: AGE","OK_sd","NS"
"N.acetylkynurenine..2.","1.50002166419756e-10","0.000161236920854584","6.245365847998e-18","0.00160334195765725","0.768856110532959","5.75008304609064e-10","0.000465528726807811","1.32421272745833e-16","0.00275409498296315","0.837460987888592","0.278293037588433","0.137167828859777","Inf","Inf","0.0107339375574171","OK_sd","OK_sd","OK_sd","C: Status","NS"
"C.glycosyltryptophan","0.000749416508004838","5.41567253551278e-14","0.255609042627456","1.88305831186908e-05","0.169252516671444","0.00135413875014989","1.00672159324532e-12","0.356853365067344","4.28743310269519e-05","0.281810632052944","0.146594136837267","0.269633159631497","Inf","Inf","0.0501787459965571","OK_sd","OK_sd","NS","OK_sd","NS"
"arabitol.xylitol","0.500117470492741","1.67594455562342e-24","7.67930371113428e-10","0.0120876431551074","0.841335883614015","0.555367763877782","1.74942827844691e-22","7.1867690593167e-09","0.0175808486189505","0.884373611896229","0.0293308821867442","0.360547565778872","Inf","Inf","-0.00731206257910081","NS","OK_sd","OK_sd","C: AGE","NS"
"N.acetylglucosamine.N.acetylgalactosamine","2.89344091372109e-18","4.8739081642216e-06","0.121702387503253","4.39780277575008e-05","0.00383285531597104","2.09161943127712e-17","1.91707054459383e-05","0.192414518666821","9.39813916014623e-05","0.0134745716678049","0.379018587024494","0.165777291956728","Inf","Inf","0.105327581485068","OK_sd","OK_sd","NS","C: Status","C: Status, CENTER_C"
"citraconate.glutaconate","0.830706495928371","4.88286512600341e-16","0.000359040373913233","5.54110370576664e-08","0.0915551349441719","0.853344977270855","1.32520959519733e-14","0.00122416529497552","1.80318410760799e-07","0.174250095538908","0.009304813640028","0.290001308689625","Inf","Inf","0.061571746100783","NS","OK_sd","OK_sd","OK_sd","NS"
"adipoylcarnitine..C6.DC.","0.0052021530873717","2.5299453747086e-06","0.0298489050994516","1.93502337654756e-06","0.0107862394447723","0.0083740471406446","1.06289036330637e-05","0.0587154333867479","5.07896851445849e-06","0.0304935977636584","0.12152011271256","0.170623282736706","Inf","Inf","0.0929258241592675","OK_sd","OK_sd","C: Status, AGE, DOSAGE_DPPIV_C","OK_sd","C: Status, CENTER_C"
"X4.hydroxyphenylacetoylcarnitine","1.25652209690377e-12","1.43230522707152e-09","1.43353131353797e-05","8.57664859865425e-22","4.26460440023904e-06","5.94111667421053e-12","1.1851452397171e-08","6.97240857516498e-05","1.29316801648598e-20","3.59445228020148e-05","0.308693784987229","0.218380941583533","Inf","Inf","0.166775466644057","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"nonanoylcarnitine..C9.","0.0118734085996669","0.0157587200729371","0.766213038717039","0.00176538279997354","0.811386683510355","0.0181239769063532","0.0294553486762749","0.825854720841161","0.00300203566361416","0.863569983940041","-0.109405019325382","0.0880216335493649","Inf","Inf","-0.00871654898447597","OK_sd","OK_sd","NS","OK_sd","NS"
"suberoylcarnitine..C8.DC.","0.0218291756246221","2.17109617662528e-09","0.00602638467207555","4.35476322937485e-08","0.0179015724112457","0.0314794806829036","1.74330030276953e-08","0.0150604125230323","1.44484442598085e-07","0.0465372294292345","0.0982618457435186","0.21600864356648","Inf","Inf","0.0863216186207381","C: AGE","OK_sd","C: AGE","OK_sd","C: AGE, GENDER, CENTER_C"
"glycochenodeoxycholate.3.sulfate","0.817893294162916","0.597597835334333","0.000572411637850576","0.0125081843714129","0.436976482674411","0.843844836797196","0.672979470994764","0.00185384866960199","0.0181148411867741","0.570170275951131","-0.0100205685354148","-0.0192792860965497","Inf","Inf","0.0283870525929352","NS","NS","OK_sd","OK_sd","NS"
"glycodeoxycholate.3.sulfate","0.641406963848685","0.620788898735399","0.00560186451424304","3.35476168642229e-07","0.064969770371271","0.687511255878883","0.690500439003227","0.0140772780478293","9.98335879051545e-07","0.132977342977096","0.020259630670474","-0.018069626981495","Inf","Inf","0.0673328454978479","NS","NS","OK_sd","OK_sd","NS"
"taurodeoxycholic.acid.3.sulfate","0.000301698547229301","0.112181890955933","0.522809621198448","2.21186858649687e-08","0.0813525663078083","0.000581541091747388","0.165109355777875","0.626724961100966","7.65690222417412e-08","0.158614127126","-0.156388677510981","-0.0579729671414062","Inf","Inf","-0.0635981594995938","OK_sd","NS","NS","OK_sd","NS"
"trans.3.4.methyleneheptanoate","3.70927846646042e-07","0.887313253279746","0.33738722182827","4.43536638852212e-26","0.0180994786687378","9.90844661217872e-07","0.915653296350277","0.450451619181197","9.25968029111464e-25","0.0467828429590042","-0.196832596231362","0.00517601485499799","Inf","Inf","-0.0861737480565824","C: CENTER_C","NS","NS","OK_sd","C: Status"
"phenol.glucuronide","2.8126776237899e-05","4.39117140709988e-06","0.411310229054984","0.000914134653990952","0.00517694543820052","6.17605750078138e-05","1.75259399983369e-05","0.518724889244993","0.00161520927795016","0.0168693384837294","0.175955156072239","0.166557367516016","Inf","Inf","0.101856954678465","OK_sd","OK_sd","NS","C: Status","C: Status"
"linoleoyl.ethanolamide","0.746139572003443","0.388043587066616","0.345822538507838","1.32255728896001e-10","0.0443205817061939","0.782466305416284","0.473123683301077","0.458730385879899","6.14626794903674e-10","0.0981126090951143","-0.0140815357839776","0.0315212128641673","Inf","Inf","0.0733585107279401","NS","NS","NS","OK_sd","C: CENTER_C"
"X1.2.dilinoleoyl.GPC..18.2.18.2.","7.78465584810116e-34","1.90899399032574e-05","0.00891138670469754","0.000380382069812787","1.92578761078709e-05","1.73176688293005e-32","6.54167890119199e-05","0.0211042788102523","0.000706126496218812","0.000139004988714791","-0.527285330038349","-0.155215737552555","Inf","Inf","-0.155145741055477","OK_sd","OK_sd","C: Status, AGE","OK_sd","C: Status"
"X1.stearoyl.2.oleoyl.GPC..18.0.18.1.","0.239022003822156","0.0704466335098979","0.0831335726996981","0.000110516302581418","0.41529001005487","0.284769850032191","0.109127947115219","0.139792141454139","0.000224506920064347","0.546611768760682","0.0512103791994094","0.0660063171700195","Inf","Inf","0.0297490379813056","NS","NS","NS","OK_nc","NS"
"X1.palmitoyl.2.arachidonoyl.GPC..16.0.20.4n6.","9.71801297998648e-12","0.141673591962291","0.16022347772317","2.6948472578754e-10","0.0194908768351123","4.22671269674412e-11","0.199637657624952","0.240778803178673","1.17335844164507e-09","0.0498100185786203","0.296179375711046","-0.0536409765619246","Inf","Inf","0.0851722590572513","OK_sd","NS","NS","OK_sd","C: Status, CENTER_C"
"X1.palmitoyl.2.docosahexaenoyl.GPC..16.0.22.6.","0.00094860719497495","8.91304815747633e-08","2.69519237626442e-05","0.00012926387935643","0.112051704389273","0.00169823214192745","5.23593348471661e-07","0.000121507510119296","0.000261028399236125","0.202738883808325","-0.143746185779834","0.193483002275337","Inf","Inf","-0.0579939686444266","OK_sd","OK_sd","OK_sd","OK_sd","NS"
"X1.stearoyl.2.docosahexaenoyl.GPC..18.0.22.6.","0.325074586274132","4.59053263774527e-07","0.00108185957585897","5.01651203710336e-11","0.508243021805975","0.376387554244025","2.26521919615285e-06","0.00324080230560843","2.4754206670361e-10","0.642165531276264","0.042802142744129","0.182642585616014","Inf","Inf","-0.0241618641448977","NS","OK_sd","OK_sd","OK_sd","NS"
"X1..1.enyl.stearoyl..2.oleoyl.GPE..P.18.0.18.1.","0.423860938139953","1.03613886600661e-06","0.543243470136238","0.0506135401336606","0.0086951852115853","0.478916980063211","4.71825651399656e-06","0.642235940767671","0.0638907664756999","0.0254845925099811","0.0347856879157971","0.177010822287794","Inf","Inf","0.0956203132633066","NS","OK_sd","NS","C: DOSAGE_DPPIV_C","OK_sd"
"sphingomyelin..d18.1.17.0..d17.1.18.0..d19.1.16.0.","2.93331291891124e-06","0.0655510304504305","1.34200017040096e-13","0.144996907162391","0.000943313202470686","7.09537545626124e-06","0.102954569816243","1.93733428854692e-12","0.168603944318222","0.00397539135326932","-0.20332713012424","0.0671877951206639","Inf","Inf","-0.120352206567762","OK_sd","NS","OK_sd","NS","C: Status"
"X1.palmitoyl.2.stearoyl.GPC..16.0.18.0.","2.41771638950643e-30","0.000502505872453243","0.693338769704724","1.86972271527362e-12","2.50112913355149e-07","4.31689623757925e-29","0.00130632273739282","0.765549805117422","1.0796654147346e-11","3.08548384929943e-06","-0.497826365396641","0.126581153335702","Inf","Inf","-0.186732846313958","OK_sd","OK_sd","NS","OK_sd","C: Status"
"X2.hydroxybutyrate.2.hydroxyisobutyrate","3.64602366772828e-28","9.90772495090317e-06","0.000126615350501361","1.21244001926014e-07","1.89487997172149e-06","5.49739346345252e-27","3.63372506983124e-05","0.000487277869748443","3.74779295247381e-07","1.73885887371769e-05","0.478546188793539","0.160373421455324","Inf","Inf","0.172717032032923","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"X2.methylcitrate.homocitrate","0.405219022441817","6.22807744214058e-11","0.00265024057153719","0.0546668928416725","0.329880420981844","0.459767737001292","6.50115468383443e-10","0.00720716724564323","0.068371404226866","0.461017230970507","-0.0362021291824573","0.235453904191277","Inf","Inf","0.0355789985228959","NS","OK_sd","OK_sd","C: AGE","NS"
"oleate.vaccenate..18.1.","0.000297410133684977","6.34311294009427e-05","0.000245866345793117","0.005655042819989","0.0933599894597767","0.00057409040029945","0.000198331895384975","0.000875697194858949","0.0087601519483163","0.176447779522169","0.157322926006012","0.145319755036143","Inf","Inf","0.0612323928232874","OK_sd","OK_sd","OK_sd","OK_sd","NS"
"X2.hydroxylaurate","1.25619716605472e-05","0.00309339598257638","0.000809751641430751","2.59040850572221e-13","0.187829398193832","2.85537613791668e-05","0.00683670740774617","0.00249734767595802","1.62740015845604e-12","0.304521497430143","0.18952436203636","-0.107743200051282","Inf","Inf","0.0480792555414547","C: CENTER_C","OK_sd","OK_sd","OK_sd","NS"
