"","Status","DOSAGE_DPPIV_C","Status","DOSAGE_DPPIV_C","Status","DOSAGE_DPPIV_C","Status","DOSAGE_DPPIV_C"
"sphingomyelin..d18.1.20.1..d18.2.20.0..","2.90772296717307e-09","1.65609721308185e-06","9.83985053978518e-09","1.5498785642428e-05","-0.258176557897037","-0.173684198806945","OK_sd","OK_sd"
"sphingomyelin..d18.1.20.2..d18.2.20.1..d16.1.22.2..","3.10373056910171e-06","0.000161939452928831","7.49423911436124e-06","0.000864956379447724","-0.202814800304384","-0.13712877905925","OK_sd","C: Status"
"behenoyl.sphingomyelin..d18.1.22.0..","0.0204794092247113","0.0241878323874137","0.0297543450941469","0.0600888086837409","-0.100785823532514","-0.0821973572866841","AD","AD"
"sphingomyelin..d18.1.22.1..d18.2.22.0..d16.1.24.1..","2.05209184928411e-15","1.03711882607619e-07","1.17497410948461e-14","1.42158610806606e-06","-0.345212353176068","-0.192506799285951","OK_sd","OK_sd"
"sphingomyelin..d18.1.22.2..d18.2.22.1..d16.1.24.2..","7.08444650547458e-11","6.94252537966311e-08","2.81099237073948e-10","1.03527548793438e-06","-0.283491678407558","-0.195081926391263","OK_sd","OK_sd"
"lignoceroyl.sphingomyelin..d18.1.24.0.","1.85248447256462e-07","0.00148886155662272","5.15127342063564e-07","0.00590755886648254","-0.226728548072359","-0.115651098189909","OK_sd","C: Status"
"sphingomyelin..d17.1.16.0..d18.1.15.0..d16.1.17.0..","1.8611345098244e-12","0.000283827844656691","8.61965709840176e-12","0.00141082192380634","-0.306350629487595","-0.131998996776212","OK_sd","C: Status"
"X2.docosahexaenoylglycerol..22.6..","1.89069914665135e-07","0.130540793538193","5.24678679346807e-07","0.229758569171631","-0.224257310117761","-0.0551857544398043","OK_nc","NS"
"dopamine.4.sulfate","1.84378381523242e-06","1.00633205364241e-07","4.55740371087502e-06","1.39346183346199e-06","0.206687411001529","0.192701353488264","OK_sd","OK_sd"
"dopamine.3.O.sulfate","8.77470898286989e-07","5.77362142908228e-09","2.24665662070839e-06","1.07326086017324e-07","0.213844959955397","0.210320017903599","OK_sd","OK_sd"
"daidzein.sulfate..2.","0.00133434987313418","0.16327808014926","0.00233339275495243","0.273455650160382","-0.0895673073300836","-0.0508904349391873","OK_nc","NS"
"X3.hydroxyhexanoate","0.202992825076158","0.000118607315267764","0.246829089272712","0.000662346200898583","0.0553692918547093","0.139900025904954","NS","OK_nc"
"N.carbamoylalanine","0.385228014681193","0.480564066440829","0.439658886393927","0.616375650434977","-0.0377617214281947","0.0257617172764558","NS","NS"
"X3beta.hydroxy.5.cholestenoate","5.05479157377521e-15","0.0357676310493207","2.82277866897653e-14","0.0835398886986715","-0.340315082839211","-0.0765779857443156","OK_sd","C: Status"
"X1.2.3.benzenetriol.sulfate..2.","0.402856506786011","0.589649815913399","0.458112527169117","0.709789941516444","-0.0361267865618902","0.0196986965389144","NS","NS"
"X3.methoxycatechol.sulfate..1.","0.882236729571568","0.241451935734619","0.89627533971318","0.366580207661917","-0.00644932832053763","0.0427668996180923","NS","NS"
"X3.methoxycatechol.sulfate..2.","4.45245590767589e-07","0.460929873717886","1.1823840835061e-06","0.596833815491575","-0.219216888801826","-0.0269270859152859","OK_nc","NS"
"N.acetylkynurenine..2.","1.50002166419756e-10","0.768856110532959","5.75008304609064e-10","0.837460987888592","0.278293037588433","0.0107339375574171","OK_nc","NS"
"C.glycosyltryptophan","0.000749416508004838","0.169252516671444","0.00135413875014989","0.281810632052944","0.146594136837267","0.0501787459965571","OK_nc","NS"
"arabitol.xylitol","0.500117470492741","0.841335883614015","0.555367763877782","0.884373611896229","0.0293308821867442","-0.00731206257910081","NS","NS"
"N.acetylglucosamine.N.acetylgalactosamine","2.89344091372109e-18","0.00383285531597104","2.09161943127712e-17","0.0134745716678049","0.379018587024494","0.105327581485068","OK_sd","C: Status"
"citraconate.glutaconate","0.830706495928371","0.0915551349441719","0.853344977270855","0.174250095538908","0.009304813640028","0.061571746100783","NS","NS"
"adipoylcarnitine..C6.DC.","0.0052021530873717","0.0107862394447723","0.0083740471406446","0.0304935977636584","0.12152011271256","0.0929258241592675","OK_sd","C: Status"
"X4.hydroxyphenylacetoylcarnitine","1.25652209690377e-12","4.26460440023904e-06","5.94111667421053e-12","3.59445228020148e-05","0.308693784987229","0.166775466644057","OK_sd","C: Status"
"nonanoylcarnitine..C9.","0.0118734085996669","0.811386683510355","0.0181239769063532","0.863569983940041","-0.109405019325382","-0.00871654898447597","OK_nc","NS"
"suberoylcarnitine..C8.DC.","0.0218291756246221","0.0179015724112457","0.0314794806829036","0.0465372294292345","0.0982618457435186","0.0863216186207381","AD","AD"
"glycochenodeoxycholate.3.sulfate","0.817893294162916","0.436976482674411","0.843844836797196","0.570170275951131","-0.0100205685354148","0.0283870525929352","NS","NS"
"glycodeoxycholate.3.sulfate","0.641406963848685","0.064969770371271","0.687511255878883","0.132977342977096","0.020259630670474","0.0673328454978479","NS","NS"
"taurodeoxycholic.acid.3.sulfate","0.000301698547229301","0.0813525663078083","0.000581541091747388","0.158614127126","-0.156388677510981","-0.0635981594995938","OK_nc","NS"
"trans.3.4.methyleneheptanoate","3.70927846646042e-07","0.0180994786687378","9.90844661217872e-07","0.0467828429590042","-0.196832596231362","-0.0861737480565824","OK_sd","C: Status"
"phenol.glucuronide","2.8126776237899e-05","0.00517694543820052","6.17605750078138e-05","0.0168693384837294","0.175955156072239","0.101856954678465","OK_sd","C: Status"
"linoleoyl.ethanolamide","0.746139572003443","0.0443205817061939","0.782466305416284","0.0981126090951143","-0.0140815357839776","0.0733585107279401","NS","OK_nc"
"X1.2.dilinoleoyl.GPC..18.2.18.2.","7.78465584810116e-34","1.92578761078709e-05","1.73176688293005e-32","0.000139004988714791","-0.527285330038349","-0.155145741055477","OK_sd","C: Status"
"X1.stearoyl.2.oleoyl.GPC..18.0.18.1.","0.239022003822156","0.41529001005487","0.284769850032191","0.546611768760682","0.0512103791994094","0.0297490379813056","NS","NS"
"X1.palmitoyl.2.arachidonoyl.GPC..16.0.20.4n6.","9.71801297998648e-12","0.0194908768351123","4.22671269674412e-11","0.0498100185786203","0.296179375711046","0.0851722590572513","OK_sd","C: Status"
"X1.palmitoyl.2.docosahexaenoyl.GPC..16.0.22.6.","0.00094860719497495","0.112051704389273","0.00169823214192745","0.202738883808325","-0.143746185779834","-0.0579939686444266","OK_nc","NS"
"X1.stearoyl.2.docosahexaenoyl.GPC..18.0.22.6.","0.325074586274132","0.508243021805975","0.376387554244025","0.642165531276264","0.042802142744129","-0.0241618641448977","NS","NS"
"X1..1.enyl.stearoyl..2.oleoyl.GPE..P.18.0.18.1.","0.423860938139953","0.0086951852115853","0.478916980063211","0.0254845925099811","0.0347856879157971","0.0956203132633066","NS","OK_nc"
"sphingomyelin..d18.1.17.0..d17.1.18.0..d19.1.16.0.","2.93331291891124e-06","0.000943313202470686","7.09537545626124e-06","0.00397539135326932","-0.20332713012424","-0.120352206567762","OK_sd","C: Status"
"X1.palmitoyl.2.stearoyl.GPC..16.0.18.0.","2.41771638950643e-30","2.50112913355149e-07","4.31689623757925e-29","3.08548384929943e-06","-0.497826365396641","-0.186732846313958","OK_sd","C: Status"
"X2.hydroxybutyrate.2.hydroxyisobutyrate","3.64602366772828e-28","1.89487997172149e-06","5.49739346345252e-27","1.73885887371769e-05","0.478546188793539","0.172717032032923","OK_sd","C: Status"
"X2.methylcitrate.homocitrate","0.405219022441817","0.329880420981844","0.459767737001292","0.461017230970507","-0.0362021291824573","0.0355789985228959","NS","NS"
"oleate.vaccenate..18.1.","0.000297410133684977","0.0933599894597767","0.00057409040029945","0.176447779522169","0.157322926006012","0.0612323928232874","OK_nc","NS"
"X2.hydroxylaurate","1.25619716605472e-05","0.187829398193832","2.85537613791668e-05","0.304521497430143","0.18952436203636","0.0480792555414547","OK_nc","NS"
"X4.HDoHE","0.00664142710691879","0.693557462606864","0.0104795541675451","0.786920967188557","0.109156388677511","-0.0143920632820189","OK_nc","NS"
"X1.palmitoleoylglycerol..16.1..","0.244805788074555","0.0551253635487464","0.291404784576466","0.116940179685578","0.0505850354487029","0.0699687998821346","NS","NS"
"X2.palmitoleoylglycerol..16.1..","0.59416494585104","0.260446796095079","0.643975606287374","0.385836574564435","0.0231075817279077","0.0410877912503265","NS","NS"
"palmitoyl.dihydrosphingomyelin..d18.0.16.0..","5.96227377578887e-34","3.73189892812441e-11","1.34846758562425e-32","1.58255838920776e-09","-0.528234647057494","-0.238118844078971","OK_sd","OK_sd"
"tricosanoyl.sphingomyelin..d18.1.23.0..","3.42600648971621e-08","0.000123380167187741","1.02855991295241e-07","0.000683375048464346","-0.239973780768043","-0.139551775562255","OK_sd","C: Status"
"sphingomyelin..d18.2.23.0..d18.1.23.1..d17.1.24.1..","1.52192126227613e-19","1.33797712933344e-06","1.22931378149328e-18","1.29688211750392e-05","-0.393265876573719","-0.175205053798381","OK_sd","C: Status"
"sphingomyelin..d18.2.24.1..d18.1.24.2..","5.39072409759613e-29","2.88906828317263e-12","8.70858642909279e-28","1.96023283013263e-10","-0.485982505443504","-0.250975298856261","OK_sd","OK_sd"
"X1.stearoyl.2.linoleoyl.GPE..18.0.18.2..","4.79803023122942e-11","0.000364497539533605","1.95523334047397e-10","0.00174163084910951","0.286023190458611","0.129651990823144","OK_sd","C: Status"
"X1.stearoyl.2.arachidonoyl.GPE..18.0.20.4.","1.11107443024888e-20","7.70178473115657e-05","9.48256604935677e-20","0.000452510715221232","0.405516586677918","0.143659655517961","OK_sd","C: Status"
"X1.stearoyl.2.linoleoyl.GPC..18.0.18.2..","4.02007810641842e-15","0.00393700172703142","2.26358754788788e-14","0.013733962322832","-0.341565770340624","-0.105022063679442","OK_sd","C: Status"
"X1.palmitoyl.2.palmitoleoyl.GPC..16.0.16.1..","1.33740098732102e-11","0.022545306678044","5.74320613859059e-11","0.0565507969724689","0.294175262003963","0.08317563632629","OK_sd","C: Status"
"X1.palmitoyl.2.dihomo.linolenoyl.GPC..16.0.20.3n3.or.6..","2.92003381047651e-09","0.0569107593343819","9.85693005178263e-09","0.119547833462471","0.25814642084881","0.0694632456817909","OK_nc","NS"
"X1.palmitoyl.2.arachidonoyl.GPE..16.0.20.4..","4.18009723256973e-14","0.000286620416899097","2.20715639867593e-13","0.00141950330559151","0.328561634030755","0.131907857803736","OK_sd","C: Status"
"X1.palmitoyl.2.docosahexaenoyl.GPE..16.0.22.6..","1.47398129391779e-06","0.00721867260546653","3.67007819421365e-06","0.0218167900347842","0.209384676817829","0.0978970851126308","OK_sd","C: Status"
"X1.stearoyl.2.docosahexaenoyl.GPE..18.0.22.6..","3.29972859333905e-25","0.000276763930839121","4.22427518977461e-24","0.00138076711084076","0.451083803596857","0.132233333960358","OK_sd","C: Status"
"X1.palmitoyl.2.arachidonoyl.GPI..16.0.20.4..","3.5742480222327e-11","0.224899446149038","1.47873614822249e-10","0.348255833156428","0.2879218244969","0.0443075105351439","OK_nc","NS"
"X1.stearoyl.2.linoleoyl.GPI..18.0.18.2.","1.85248410510133e-07","0.0103383002977832","5.15127342063564e-07","0.0295348915875616","-0.226728548072359","-0.0934612630918912","OK_sd","C: Status"
"gamma.tocopherol.beta.tocopherol","0.993917641212221","0.943414492251321","0.993917641212221","0.961121220709491","0.000339041792551675","0.00259264527092535","NS","NS"
"X1..1.enyl.stearoyl..2.arachidonoyl.GPE..P.18.0.20.4..","0.0829310453486774","0.988003322908066","0.108626861523316","0.990759042289886","0.0754104289255388","-0.000549226359610453","NS","NS"
"X1..1.enyl.palmitoyl..2.arachidonoyl.GPE..P.16.0.20.4..","0.0216978061659869","0.397794265766647","0.0313233223055789","0.529670729507913","0.0998365065133695","-0.0308786746248133","OK_nc","NS"
"X1..1.enyl.palmitoyl..2.oleoyl.GPE..P.16.0.18.1..","0.780557508022435","0.161264036381619","0.812282621461997","0.270835764071605","0.0121226276492349","0.0511347623906058","NS","NS"
"X1..1.enyl.palmitoyl..2.oleoyl.GPC..P.16.0.18.1..","2.90100995401188e-74","5.15545676660543e-11","9.84167626898529e-72","2.0669728038756e-09","-0.792837930488898","-0.236441177338228","OK_sd","C: Status"
"X1..1.enyl.palmitoyl..2.linoleoyl.GPC..P.16.0.18.2..","1.44642278618416e-48","1.63931243625332e-07","9.346646289771e-47","2.0986292226375e-06","-0.636878705915149","-0.189526039194328","OK_sd","C: Status"
"X1..1.enyl.palmitoyl..2.arachidonoyl.GPC..P.16.0.20.4..","0.0158257375907492","0.0574924256710092","0.0234705201209253","0.1205175930928","-0.104937201925757","-0.0693013857886375","OK_nc","NS"
"sphingomyelin..d18.1.21.0..d17.1.22.0..d16.1.23.0..","8.32751205090767e-05","0.0222120707736286","0.000172525707680637","0.0558181111848407","-0.171118159831835","-0.0833816170749961","OK_sd","C: Status"
"behenoyl.dihydrosphingomyelin..d18.0.22.0..","7.55596724822428e-10","0.338902327402377","2.73425268155743e-09","0.469470670110566","0.267624522516142","0.0349214534593189","OK_nc","NS"
"sphingomyelin..d18.0.18.0..d19.0.17.0..","2.85911862385322e-11","0.343238778888437","1.19379199155964e-10","0.473830135250874","0.289353334287673","0.0346093911844826","OK_nc","NS"
"N.palmitoyl.sphinganine..d18.0.16.0.","2.23645153042167e-05","0.100448717314989","4.96704537934894e-05","0.187753318727879","0.184385995313689","0.059948296403956","OK_nc","NS"
"lactosyl.N.palmitoyl.sphingosine..d18.1.16.0.","3.32225767861031e-31","2.23371306163763e-06","6.53377343460027e-30","2.00738319512732e-05","-0.50525514778455","-0.17152845290446","OK_sd","C: Status"
"myristoyl.dihydrosphingomyelin..d18.0.14.0..","4.12900922345658e-18","6.84334568749195e-07","2.90314275452362e-17","7.08887030376075e-06","-0.377263103965282","-0.179902390908407","OK_sd","C: Status"
"X5.hydroxyindole.sulfate","0.255337477590871","0.223446601477076","0.302997731694128","0.346533757947877","0.0494473618781408","0.0444465306172288","NS","NS"
"phenylacetylglutamate","0.00100801121604221","2.14390205036124e-05","0.00179275389275135","0.000150975127921805","0.141953031410339","0.154285816051908","C: DOSAGE_DPPIV_C","OK_sd"
"palmitoyl.linoleoyl.glycerol..16.0.18.2...1..","3.62510024976022e-14","0.002394917861196","1.92912197604887e-13","0.00900250287435728","0.324621214975099","0.110567165932677","OK_sd","C: Status"
"palmitoyl.linoleoyl.glycerol..16.0.18.2...2..","7.96113743387897e-22","0.00495501390869738","7.25051241461326e-21","0.0163202763934523","0.416863185335312","0.102369094780716","OK_sd","C: Status"
"X1.palmitoyl.2.oleoyl.GPI..16.0.18.1..","8.58959766385746e-05","0.159838711780951","0.000177413759967345","0.269351751654216","0.170794186563397","0.0513090644046299","OK_nc","NS"
"X1..1.enyl.palmitoyl..2.linoleoyl.GPE..P.16.0.18.2..","0.0233566754126123","0.632866831573826","0.0334335533068723","0.742264728129371","-0.0986159560601836","-0.0174474664653658","OK_nc","NS"
"X1.oleoyl.2.linoleoyl.GPE..18.1.18.2..","0.0123824010983467","0.0142511649919418","0.0187323503795501","0.0384757739576477","0.108757072788506","0.089343845200193","AD","AD"
"X1.linoleoyl.GPA..18.2..","6.82871476753363e-20","0.000288387275217684","5.65034508508727e-19","0.00142306011807417","-0.397055610388241","-0.131850622128952","OK_sd","C: Status"
"X1.oleoyl.2.docosahexaenoyl.GPC..18.1.22.6..","6.86642795469661e-31","7.02597136348637e-05","1.312358131623e-29","0.000421869165497832","-0.502550347706194","-0.144447447019075","OK_sd","C: Status"
"X1.linoleoyl.2.arachidonoyl.GPC..18.2.20.4n6..","5.78235300025743e-15","0.00610800304986886","3.189696350142e-14","0.0190980648356499","-0.339576725157654","-0.0999037111248864","OK_sd","C: Status"
"X1.myristoyl.2.arachidonoyl.GPC..14.0.20.4..","1.69869226993934e-06","0.301682576494106","4.20643323048848e-06","0.433668703710278","0.20814905784053","0.0377128404712906","OK_nc","NS"
"X1..1.enyl.palmitoyl..2.palmitoleoyl.GPC..P.16.0.16.1..","5.05629051796243e-42","5.10150307555241e-12","1.85442871158784e-40","2.76909586940985e-10","-0.590640939673164","-0.248180759495588","OK_sd","OK_sd"
"X1..1.enyl.palmitoyl..2.palmitoyl.GPC..P.16.0.16.0..","5.87594066459767e-44","9.20547023752866e-09","2.57214563930937e-42","1.66557641497685e-07","-0.604707406933028","-0.207549575621009","OK_sd","C: Status"
"X1.stearoyl.2.oleoyl.GPI..18.0.18.1..","9.70295605561518e-12","0.00209085874868855","4.22671269674412e-11","0.00794760594389458","-0.296088964566366","-0.112040043597808","OK_sd","C: Status"
"X1.oleoyl.2.arachidonoyl.GPE..18.1.20.4..","4.23414706883287e-06","0.00121165598797665","1.00274652223494e-05","0.00499762059478514","0.199959314984894","0.117794104612255","OK_sd","C: Status"
"X1.oleoyl.2.docosahexaenoyl.GPE..18.1.22.6..","0.00890388430571259","0.0333682897102076","0.0137928892726621","0.0793801479763535","0.112343381527496","0.0775985253817627","AD","AD"
"X1..1.enyl.stearoyl..2.linoleoyl.GPE..P.18.0.18.2..","3.81514932559152e-06","0.778001348739801","9.08273269268017e-06","0.843249065686829","-0.200968906100492","-0.0102975888026712","OK_nc","NS"
"X1.linoleoyl.GPG..18.2..","2.84584871132943e-11","0.0673912197880023","1.19325248066957e-10","0.136288949705394","0.287002644525982","0.0667354565217599","OK_nc","NS"
"thioproline","0.452722931567966","0.0730346402866275","0.508143108467932","0.146262622648101","0.0326610260158069","0.065408706979869","NS","NS"
"palmitoylcholine","1.7803526954043e-74","9.55009485388172e-11","8.05312869221211e-72","3.59985519908819e-09","-0.793998206845631","-0.233204456312579","OK_sd","C: Status"
"X2.methylserine","0.796014772655774","0.710317285190033","0.824574081293043","0.799254192373859","-0.0112486532506574","-0.013566603209881","NS","NS"
"glycocholate.glucuronide..1.","0.000347805420043573","2.05688736461845e-06","0.000661952251050672","1.86079743585816e-05","0.136061238481997","0.172125318696296","C: DOSAGE_DPPIV_C","OK_sd"
"glycochenodeoxycholate.glucuronide..1.","6.82802815678216e-20","2.37854230772891e-10","5.65034508508727e-19","7.50623700369334e-09","0.39705561038824","0.228323303263213","OK_sd","OK_sd"
"X.S..3.hydroxybutyrylcarnitine","1.21092632034027e-26","1.07956888760112e-18","1.6598252693957e-25","2.92994996094944e-16","0.464615338250695","0.314206878006664","OK_sd","OK_sd"
"glycosyl.N.palmitoyl.sphingosine..d18.1.16.0.","6.27322127702232e-14","0.00412301429015706","3.29951987322453e-13","0.0141103596409437","-0.326256149841404","-0.104494167286249","OK_sd","C: Status"
"methylsuccinoylcarnitine","0.050216107267128","0.666255155511325","0.0680751823791136","0.766193428838023","-0.0851597640269124","-0.0157528757939087","OK_nc","NS"
"catechol.glucuronide","2.84526460285113e-05","0.120774192570023","6.22745817107901e-05","0.214797613784431","-0.144680434274865","-0.0566273538871455","OK_nc","NS"
"ascorbic.acid.2.sulfate","0.00952126452452978","0.849612614761129","0.014682222681576","0.890977062002204","-0.112757765940615","-0.00692590299900064","OK_nc","NS"
"oleoylcholine","8.11015572621217e-74","1.08272188718219e-09","2.20109626409398e-71","2.44875600151038e-08","-0.79038929532047","-0.219961672718484","OK_sd","C: Status"
"arachidonoylcholine","6.65055643547886e-59","1.70481554901459e-09","8.20436825722255e-57","3.67211857144889e-08","-0.703752815930444","-0.217390881495281","OK_sd","C: Status"
"docosahexaenoylcholine","4.19348241073309e-68","3.75771330159219e-12","7.113194539206e-66","2.21705084793939e-10","-0.758361147317426","-0.249687575683132","OK_sd","C: Status"
"palmitoloelycholine","3.66362333610463e-48","1.09988670501971e-08","2.16153776830173e-46","1.96387665619966e-07","-0.632930752597437","-0.206482343405002","OK_sd","C: Status"
"dihomo.linolenoyl.choline","6.72704442778315e-47","7.60822220241821e-08","3.51099972634682e-45","1.11014597082597e-06","-0.625426627588961","-0.194497514201369","OK_sd","C: Status"
"eicosapentaenoylcholine","2.59095056877811e-55","5.26608860802349e-10","2.65946753537036e-53","1.40119259629174e-08","-0.680788385181613","-0.223979491167734","OK_sd","C: Status"
"caffeic.acid.sulfate","0.0307731571988585","0.000210533755618129","0.0433186455589741","0.00107809172216529","0.0924378611736874","0.134752306592493","C: DOSAGE_DPPIV_C","OK_sd"
"X1.linoleoyl.2.linolenoyl.GPC..18.2.18.3..","4.64903866541449e-31","0.000176957106699555","9.01249352709637e-30","0.000927145921974118","-0.504004460283138","-0.136329963657026","OK_sd","C: Status"
"X1.palmitoleoyl.2.linolenoyl.GPC..16.1.18.3..","2.59814306087864e-08","0.0187813280055309","7.97665188600072e-08","0.0482694358020936","-0.241495701703497","-0.0856748797202534","OK_sd","C: Status"
"hexadecadienoate..16.2n6.","0.00592381874159798","0.758690370833988","0.00943500238538552","0.836550576128537","0.119681752770725","-0.0112207816439867","OK_nc","NS"
"X1.eicosapentaenoylglycerol..20.5..","1.22139017156119e-05","0.528234675363755","2.79028024041841e-05","0.657492677567164","-0.190127103000897","-0.0230346420127684","OK_nc","NS"
"palmitoleoylcarnitine..C16.1..","0.00225980260885638","0.53493419840328","0.00382363109752881","0.662927586514384","-0.132806437273501","-0.0226617918376434","OK_nc","NS"
"pimeloylcarnitine.3.methyladipoylcarnitine..C7.DC.","3.01886073834125e-34","1.11995026806663e-10","7.06309314125704e-33","3.99940135201688e-09","-0.529146292766355","-0.23236014068657","OK_sd","OK_sd"
"X4.acetamidobenzoate","9.0556893021358e-08","0.0237687902519258","2.62016426076722e-07","0.0591821071043364","-0.169091443338582","-0.0824413356737315","OK_sd","C: Status"
"X4.hydroxyphenylacetylglutamine","1.78910500709293e-18","7.67770720812286e-07","1.31946494273103e-17","7.83357043715994e-06","0.381346674000015","0.179105095049912","OK_sd","C: Status"
"indolepropionylglycine","5.52183777728589e-23","5.5904165454515e-07","5.59189094311713e-22","5.95324745774754e-06","-0.412425504983914","-0.181295385666295","OK_sd","C: Status"
"X2.3.dihydroxy.2.methylbutyrate","0.0108649612926243","0.0043392463537313","0.0166784530249901","0.0147208932550334","0.110595432730341","0.103906964549267","AD","AD"
"X2..O.methylcytidine","6.65039088549169e-09","0.23786294224918","2.15383781184063e-08","0.364291820843214","-0.252209422348128","-0.0430944519821252","OK_nc","NS"
"X2..O.methyluridine","0.0972686672905785","0.0815718602655075","0.125828009068937","0.158813507001856","-0.0721179564067597","-0.063552500266541","NS","NS"
"naringenin.7.glucuronide","0.00325664362359931","0.297650754170174","0.00542241153033652","0.429237059945724","0.0714323385595998","0.0380285534655199","OK_nc","NS"
"gamma.glutamyl.alpha.lysine","3.1722040003998e-08","0.010468148300001","9.6062236329362e-08","0.0298430194182801","0.240561453208465","0.0933039640680549","OK_sd","C: Status"
"ferulylglycine..1.","0.00205880015576709","0.0144901004889944","0.00349661052737915","0.0389367650763671","0.113579000504796","0.0891263189732005","OK_sd","C: Status"
"ferulylglycine..2.","0.00276834786686652","0.0357428183484795","0.0046321184406139","0.0835398886986715","0.0998967806098232","0.0765882370110041","OK_sd","C: Status"
"oleoyl.oleoyl.glycerol..18.1.18.1....1..","1.87807561651454e-11","0.00857892075352159","7.93940377448672e-11","0.0253078162228887","0.291342379470643","0.0957865236212838","OK_sd","C: Status"
"oleoyl.oleoyl.glycerol..18.1.18.1...2..","1.87117249324106e-13","0.00232666996039045","9.58181537104948e-13","0.00877025315624954","0.319829424307036","0.110882228929291","OK_sd","C: Status"
"linoleoyl.arachidonoyl.glycerol..18.2.20.4...1..","7.43164728690322e-28","0.000116193162959151","1.1082137767393e-26","0.000654249469442191","0.475728374784332","0.140081227690371","OK_sd","C: Status"
"linoleoyl.arachidonoyl.glycerol..18.2.20.4...2..","1.8530385499227e-21","0.00181565310515218","1.6763822081634e-20","0.00708000363129743","0.413638521175044","0.113553187817287","OK_sd","C: Status"
"palmitoyl.arachidonoyl.glycerol..16.0.20.4...1..","1.23205186197633e-10","0.0179475603636824","4.76323184245548e-10","0.0465675705803384","0.271369050758323","0.0862871305920388","OK_sd","C: Status"
"palmitoyl.arachidonoyl.glycerol..16.0.20.4...2..","3.9369772950459e-22","0.00429780940841566","3.76230858406851e-21","0.0146168605694738","0.407882344963723","0.104017408083867","OK_sd","C: Status"
"palmitoleoyl.linoleoyl.glycerol..16.1.18.2...1..","1.18995064219529e-07","0.08023456224245","3.41387530963848e-07","0.157590670562506","0.221394290536213","0.0638325015340063","OK_nc","NS"
"oleoyl.arachidonoyl.glycerol..18.1.20.4...1..","4.26837401869049e-29","5.37833248730365e-05","6.97853438959397e-28","0.00033174532660323","0.486879082628252","0.146717063818025","OK_sd","C: Status"
"oleoyl.arachidonoyl.glycerol..18.1.20.4...2..","1.91031032164404e-34","4.39135314928138e-06","4.71325655721993e-33","3.67843594047829e-05","0.53226547725783","0.166557058683323","OK_sd","C: Status"
"diacylglycerol..16.1.18.2..2...16.0.18.3..1...","5.04076857464229e-13","0.0003362260181749","2.47837788253246e-12","0.00161793867611113","0.313493109917349","0.130413722473575","OK_sd","C: Status"
"linoleoyl.linoleoyl.glycerol..18.2.18.2...1..","9.24359298024415e-11","0.00148010921581053","3.62530510814778e-10","0.00590271095642753","0.281163591432037","0.115712915868597","OK_sd","C: Status"
"linoleoyl.linoleoyl.glycerol..18.2.18.2...2..","6.12352830343319e-08","0.0167368450362273","1.80252232272426e-07","0.0439301715941209","0.235325141079057","0.0872220221176015","OK_sd","C: Status"
"stearoyl.arachidonoyl.glycerol..18.0.20.4...1..","0.0983086166165011","0.905658870447429","0.126810639494859","0.930722239458612","0.070287130726981","-0.00432901252295755","NS","NS"
"perfluorooctanesulfonate..PFOS.","0.300983349005767","0.589839556661103","0.352402419845406","0.709789941516444","-0.0449870787405728","-0.0196886540262146","NS","NS"
"N.palmitoyl.sphingadienine..d18.2.16.0..","0.504531096335956","0.314465776012701","0.559353511215598","0.447306140512825","-0.0290295117044762","-0.0367299622960585","NS","NS"
"palmitoyl.docosahexaenoyl.glycerol..16.0.22.6...1..","6.48137692664472e-06","0.082208453064355","1.51641870507877e-05","0.159776842495394","0.194873688096619","0.0634205158370399","OK_nc","NS"
"lactosyl.N.nervonoyl.sphingosine..d18.1.24.1..","7.87082713054175e-41","2.53737305095601e-06","2.67017810403629e-39","2.25046747068451e-05","-0.581878592901218","-0.170601917281486","OK_sd","C: Status"
"lactosyl.N.behenoyl.sphingosine..d18.1.22.0..","1.18999551878578e-15","0.0295675412838654","6.96044792669099e-15","0.0715207727668544","-0.347789070799461","-0.0793514236883184","OK_sd","C: Status"
"N.behenoyl.sphingadienine..d18.2.22.0..","0.000436073173481487","0.965115433136632","0.000818466523394714","0.975176204591519","0.152960588275181","-0.00159751727430804","OK_nc","NS"
"glycosyl.N.behenoyl.sphingadienine..d18.2.22.0..","9.76734883783617e-40","1.08230685906517e-06","3.01233917566902e-38","1.07203679397915e-05","-0.573681315783526","-0.176704206052027","OK_sd","C: Status"
"N.stearoyl.sphingadienine..d18.2.18.0..","3.16878625465376e-07","0.340957539039185","8.56582260471146e-07","0.471640550944113","0.222298401983018","0.0347732389709811","OK_nc","NS"
"X2.hydroxybehenate","4.82486394913328e-21","2.33598400983339e-10","4.17028049616169e-20","7.50623700369334e-09","0.409343991802723","0.228420958020453","OK_sd","OK_sd"
"X2.hydroxynervonate.","3.576405395284e-10","7.65941510407228e-12","1.33329179159351e-09","3.9976254985485e-10","0.272732752190587","0.246162146572882","OK_sd","OK_sd"
"N.palmitoylserine","6.86900034016112e-13","0.0334195908182061","3.34094389304611e-12","0.0793801479763535","-0.306538986039012","-0.0775760593411855","OK_sd","C: Status"
"N.oleoylserine","1.19518902201188e-16","0.211745931435248","7.54358838544244e-16","0.332568552034295","-0.36019800040685","-0.0455904434182429","OK_nc","NS"
"sphingadienine","0.214632236925331","0.0479084380552696","0.25888138629898","0.104352729439809","-0.0539377820639357","0.0721627685549018","NS","NS"
