"","Status","GLYCATHB","Status","GLYCATHB","Status","GLYCATHB","Status","GLYCATHB"
"X1.stearoyl.2.docosahexaenoyl.GPC..18.0.22.6.","0.647634009978002","0.351358540318512","0.691999489401692","0.411738807609863","0.0190444757123584","0.0311356492700355","NS","NS"
"X1..1.enyl.stearoyl..2.oleoyl.GPE..P.18.0.18.1.","0.0815045202382997","0.0419815816362384","0.106861482090215","0.060929418481685","0.072570512041042","0.0678817956336012","NS","OK_nc"
"sphingomyelin..d18.1.17.0..d17.1.18.0..d19.1.16.0.","6.77187516528711e-07","9.70890176410441e-05","1.72628689472385e-06","0.000215629782224054","-0.2069414768878","-0.129700612278025","OK_sd","C: Status"
"X1.palmitoyl.2.stearoyl.GPC..16.0.18.0.","1.27026072281333e-29","2.97750518360491e-23","1.72296653629788e-28","3.84807098490654e-22","-0.470831089570993","-0.323007668808908","OK_sd","C: Status"
"X2.hydroxybutyrate.2.hydroxyisobutyrate","4.54673466139108e-35","5.3951329501092e-26","8.94191150073578e-34","8.04526968494307e-25","0.514681443651166","0.341699659261648","OK_sd","C: Status"
"X2.methylcitrate.homocitrate","0.416023773543463","0.187794498323254","0.468501461160564","0.236837485338899","-0.0338851541102831","-0.0439932488062565","NS","NS"
"oleate.vaccenate..18.1.","2.56905951383062e-06","0.00172741836604242","6.30418401495144e-06","0.00318492761239072","0.19589348063995","0.104425306506041","OK_sd","C: Status"
"X2.hydroxylaurate","0.000884383156504227","3.79338480226595e-07","0.00155858174464446","1.09991948219549e-06","0.138157856642405","0.168511172837431","C: GLYCATHB","OK_sd"
"X4.HDoHE","0.0818214788946826","0.0223786039632089","0.107070151263341","0.0345874323212693","0.066345881031378","0.076209343073556","NS","OK_nc"
"X1.palmitoleoylglycerol..16.1..","0.00243945355274486","0.110870365868337","0.00403699813545703","0.148373852547666","0.126252887939271","0.053238676799699","OK_nc","NS"
"X2.palmitoleoylglycerol..16.1..","0.022295085055854","0.647247457020892","0.0321172297460656","0.697628911181375","0.0949560222581224","0.015290361110312","OK_nc","NS"
"palmitoyl.dihydrosphingomyelin..d18.0.16.0..","1.43409908929143e-34","1.28953287644319e-24","2.70287842245622e-33","1.80401661168393e-23","-0.51081927724796","-0.332463988965754","OK_sd","C: Status"
"tricosanoyl.sphingomyelin..d18.1.23.0..","5.15212614985672e-10","1.05002732076055e-05","1.74785879633889e-09","2.61471587998005e-05","-0.258869375394468","-0.146460712320718","OK_sd","C: Status"
"sphingomyelin..d18.2.23.0..d18.1.23.1..d17.1.24.1..","4.1053929854845e-21","4.00825773374805e-17","3.29646052148075e-20","3.19953279099771e-16","-0.392811854013584","-0.275661014507364","OK_sd","C: Status"
"sphingomyelin..d18.2.24.1..d18.1.24.2..","1.92278052561327e-32","4.19585470774617e-26","3.06966255677319e-31","6.32641648712395e-25","-0.494015668699081","-0.342418014108942","OK_sd","C: Status"
"X1.stearoyl.2.linoleoyl.GPE..18.0.18.2..","4.0171743053248e-15","2.08669898573829e-12","2.08065096653655e-14","1.12814761898281e-11","0.327183976931228","0.231670773642135","OK_sd","C: Status"
"X1.stearoyl.2.arachidonoyl.GPE..18.0.20.4.","1.78387136879865e-28","1.91785421675855e-21","2.24140134024053e-27","2.06549854931854e-20","0.461068552006068","0.309918287882184","OK_sd","C: Status"
"X1.stearoyl.2.linoleoyl.GPC..18.0.18.2..","3.48506136044266e-17","2.75028641043991e-14","2.14964921187304e-16","1.8475933955282e-13","-0.351121302134904","-0.250232265842566","OK_sd","C: Status"
"X1.palmitoyl.2.palmitoleoyl.GPC..16.0.16.1..","1.01450825061421e-15","2.66219227464518e-08","5.55116006485277e-15","9.05412259822936e-08","0.334294532168314","0.184281614946922","OK_sd","C: Status"
"X1.palmitoyl.2.dihomo.linolenoyl.GPC..16.0.20.3n3.or.6..","3.30769169703056e-10","0.000105646108160447","1.13633864123303e-09","0.000232290293110688","0.26175297189941","0.12902388113213","OK_sd","C: Status"
"X1.palmitoyl.2.arachidonoyl.GPE..16.0.20.4..","3.00626049074145e-20","1.90845268196798e-17","2.27904775750623e-19","1.55076065235362e-16","0.384016305638068","0.278385618563634","OK_sd","C: Status"
"X1.palmitoyl.2.docosahexaenoyl.GPE..16.0.22.6..","7.16139667279953e-09","4.22597458141071e-11","2.15477057316828e-08","1.9639203791008e-10","0.241069825884042","0.217765585218638","OK_sd","OK_sd"
"X1.stearoyl.2.docosahexaenoyl.GPE..18.0.22.6..","6.87944909965175e-29","2.39620587681757e-28","8.97635810406483e-28","4.4543169518376e-27","0.464612248915756","0.356778660121532","OK_sd","OK_sd"
"X1.palmitoyl.2.arachidonoyl.GPI..16.0.20.4..","2.21153705701437e-13","2.6508017608039e-08","1.020767274275e-12","9.03803514927361e-08","0.30556279349859","0.184305970652321","OK_sd","C: Status"
"X1.stearoyl.2.linoleoyl.GPI..18.0.18.2.","4.80213803792595e-08","6.37364706524476e-06","1.36328479444885e-07","1.62575922322127e-05","-0.227381428017209","-0.149976985718942","OK_sd","C: Status"
"gamma.tocopherol.beta.tocopherol","0.0700595604998649","0.0842669580790544","0.0925713959087796","0.115156356609544","0.0754656892548393","0.0576446760534355","OK_nc","NS"
"X1..1.enyl.stearoyl..2.arachidonoyl.GPE..P.18.0.20.4..","0.113611772072154","0.0102276288604137","0.143682362257142","0.0169876283519969","0.0659116044493084","0.0856582617650457","NS","OK_nc"
"X1..1.enyl.palmitoyl..2.arachidonoyl.GPE..P.16.0.20.4..","0.0273628431500338","0.00662534308207905","0.038558025082654","0.0113231619173568","0.0919102958292077","0.0905444024456722","C: GLYCATHB","OK_sd"
"X1..1.enyl.palmitoyl..2.oleoyl.GPE..P.16.0.18.1..","0.281844983540768","0.173464414840176","0.330850901959188","0.219786378093482","0.0448347143328643","0.0454621989287514","NS","NS"
"X1..1.enyl.palmitoyl..2.oleoyl.GPC..P.16.0.18.1..","8.17650106114676e-78","1.5441526122198e-72","3.69850397999205e-75","2.09541509478227e-70","-0.777847262030909","-0.551308156455748","OK_sd","OK_sd"
"X1..1.enyl.palmitoyl..2.linoleoyl.GPC..P.16.0.18.2..","1.60078990907542e-57","1.21552574100074e-43","1.44818127107689e-55","5.32086590496129e-42","-0.665908130236652","-0.439202347611264","OK_sd","C: Status"
"X1..1.enyl.palmitoyl..2.arachidonoyl.GPC..P.16.0.20.4..","0.000756843069287259","0.0119726922956042","0.00134604986241522","0.0195041337876769","-0.140306078135043","-0.0838272925457931","OK_sd","C: Status"
"sphingomyelin..d18.1.21.0..d17.1.22.0..d16.1.23.0..","3.83012949510954e-05","0.000971982529821223","8.02081130380193e-05","0.00187089403257787","-0.171521878854205","-0.109892354833853","OK_sd","C: Status"
"behenoyl.dihydrosphingomyelin..d18.0.22.0..","3.94392231381538e-12","9.8873418968763e-10","1.62671810937613e-11","3.9695630041601e-09","0.289060283379946","0.20210739744544","OK_sd","C: Status"
"sphingomyelin..d18.0.18.0..d19.0.17.0..","2.47231842747184e-16","1.49810332645638e-09","1.43373337866636e-15","5.89253975072843e-09","0.341439829531966","0.19994810132084","OK_sd","C: Status"
"N.palmitoyl.sphinganine..d18.0.16.0.","3.50334689321961e-09","1.39917042453479e-07","1.08292522416834e-08","4.3249983282317e-07","0.246026369274063","0.174599107439561","OK_sd","C: Status"
"lactosyl.N.palmitoyl.sphingosine..d18.1.16.0.","2.10516385577263e-34","1.80829260577828e-29","3.86041534092359e-33","3.66246726274795e-28","-0.509522237856179","-0.363694632945211","OK_sd","C: Status"
"myristoyl.dihydrosphingomyelin..d18.0.14.0..","1.69834615518679e-16","6.48497798909442e-15","9.97686464324012e-16","4.58339329750059e-14","-0.343315904366506","-0.256100747782907","OK_sd","C: Status"
"X5.hydroxyindole.sulfate","0.342434980524578","0.890033364501156","0.39246982142893","0.910527519937623","0.0395307496771878","0.00462027320148963","NS","NS"
"phenylacetylglutamate","0.00015177843281243","0.0177806580444514","0.000293395061718615","0.0281216235038701","0.156715942582845","0.079079333706466","OK_sd","OK_sd"
"palmitoyl.linoleoyl.glycerol..16.0.18.2...1..","2.1173406323259e-14","9.14330146592893e-14","1.06415971780231e-13","5.82509863345801e-13","0.313935646000892","0.245234811103423","OK_sd","OK_sd"
"palmitoyl.linoleoyl.glycerol..16.0.18.2...2..","1.2342098594828e-23","1.95394863584194e-22","1.14713888994395e-22","2.32588447266449e-21","0.416824453824819","0.317175918828423","OK_sd","OK_sd"
"X1.palmitoyl.2.oleoyl.GPI..16.0.18.1..","2.32543077322778e-06","0.000269730947943346","5.71668398418496e-06","0.000561387877851411","0.196738872386379","0.12128040264383","OK_sd","C: Status"
"X1..1.enyl.palmitoyl..2.linoleoyl.GPE..P.16.0.18.2..","0.00988145567514415","0.139593971863185","0.0148331143265162","0.181793685046394","-0.107474768530582","-0.0493369935967204","OK_nc","NS"
"X1.oleoyl.2.linoleoyl.GPE..18.1.18.2..","0.000874491124650781","0.000388659933878425","0.00154315273881809","0.000794294473302745","0.13862687535104","0.118136920731207","AD","AD"
"X1.linoleoyl.GPA..18.2..","3.9384320167676e-20","1.12992989434393e-12","2.93651222349101e-19","6.23298726270211e-12","-0.382806121562701","-0.234398095393714","OK_sd","C: Status"
"X1.oleoyl.2.docosahexaenoyl.GPC..18.1.22.6..","4.79328606916576e-32","5.69062839199735e-26","7.4764243630551e-31","8.39367687819609e-25","-0.490819393055049","-0.341547049888239","OK_sd","C: Status"
"X1.linoleoyl.2.arachidonoyl.GPC..18.2.20.4n6..","2.12964801838518e-13","4.92217175652711e-11","9.86325037866445e-13","2.27965429133355e-10","-0.305771246257983","-0.217035424240237","OK_sd","C: Status"
"X1.myristoyl.2.arachidonoyl.GPC..14.0.20.4..","3.12822547153262e-08","4.07456041843442e-05","8.97463417520035e-08","9.48401112832849e-05","0.23053138082582","0.136474870680065","OK_sd","C: Status"
"X1..1.enyl.palmitoyl..2.palmitoleoyl.GPC..P.16.0.16.1..","8.2852087564151e-45","3.81395625526344e-49","2.95869165327771e-43","2.25023419060543e-47","-0.584999507819874","-0.464018414037748","OK_sd","OK_sd"
"X1..1.enyl.palmitoyl..2.palmitoyl.GPC..P.16.0.16.0..","7.00870191936732e-48","4.87709999217936e-39","3.27958913951085e-46","1.65455617234685e-37","-0.605572637101117","-0.416738069336752","OK_sd","C: Status"
"X1.stearoyl.2.oleoyl.GPI..18.0.18.1..","1.50901851485232e-10","1.28495245313549e-09","5.30502104832798e-10","5.09848093247033e-09","-0.266692144226148","-0.200748449339691","OK_sd","C: Status"
"X1.oleoyl.2.arachidonoyl.GPE..18.1.20.4..","5.5515711864987e-10","1.58006472483813e-09","1.87867384041864e-09","6.19695905088248e-09","0.258319291723846","0.199669557930717","OK_sd","C: Status"
"X1.oleoyl.2.docosahexaenoyl.GPE..18.1.22.6..","0.00440956287073311","0.00098417264909013","0.00713203434515474","0.00188712966451499","0.117162031487947","0.109776430542919","C: GLYCATHB","OK_sd"
"X1..1.enyl.stearoyl..2.linoleoyl.GPE..P.18.0.18.2..","5.4915122684849e-06","0.00743204158433446","1.2815009643869e-05","0.0126540532370663","-0.189333009073485","-0.0892731990777103","OK_sd","C: Status"
"X1.linoleoyl.GPG..18.2..","8.84985066139057e-10","9.3324556220549e-12","2.92908471890415e-09","4.63887995572472e-11","0.253096392030156","0.224861526688724","OK_sd","OK_sd"
"thioproline","0.0119161609906716","0.706456736766652","0.0177305158600234","0.751891601405762","0.104753301949612","0.0125849716989158","OK_nc","NS"
"palmitoylcholine","4.44957135279512e-75","9.01644298202334e-103","1.20761366514859e-72","4.07843770886856e-100","-0.763707216518723","-0.635554732033885","OK_sd","OK_sd"
"X2.methylserine","0.437766193820542","0.919812833896512","0.490543951291887","0.930787483667089","-0.0323275487692601","-0.00336406051075258","NS","NS"
"glycocholate.glucuronide..1.","3.75429719881322e-05","0.000162711528599787","7.89857565703805e-05","0.000351032661859954","0.151666753521983","0.12551083152478","OK_sd","C: Status"
"glycochenodeoxycholate.glucuronide..1.","1.78470410720774e-20","6.0083632973337e-18","1.36827314885927e-19","5.00205459784162e-17","0.386338237763533","0.282569428039913","OK_sd","OK_sd"
"X.S..3.hydroxybutyrylcarnitine","4.35424730188269e-36","8.38548082388725e-23","9.23236498227313e-35","1.01599084625134e-21","0.522481051065136","0.319814010484574","OK_sd","C: Status"
"glycosyl.N.palmitoyl.sphingosine..d18.1.16.0.","1.18588321330169e-15","1.66035022104772e-11","6.4628253833349e-15","8.01813256214149e-11","-0.333495463257306","-0.222183186361617","OK_sd","C: Status"
"methylsuccinoylcarnitine","0.100199885462908","0.00186793357073171","0.128638831195048","0.00340697023586415","-0.0684825218151602","-0.103662179444769","NS","OK_nc"
"catechol.glucuronide","1.12973759560244e-05","0.00521523151782122","2.53816873713992e-05","0.00899246400213901","-0.143288110665254","-0.0931449833278275","OK_sd","C: Status"
"ascorbic.acid.2.sulfate","0.0429062440239081","0.00770822962115108","0.0585163549150184","0.0130914488058849","-0.0843423025923417","-0.0888663162582167","AD","AD"
"oleoylcholine","8.91449571830914e-73","4.65451490292212e-101","1.72813866996364e-70","1.05269612054422e-98","-0.75160537576505","-0.631401546251849","OK_sd","OK_sd"
"arachidonoylcholine","8.71984313116683e-58","1.75709272838035e-82","9.10217471461029e-56","2.98046854051517e-80","-0.667483106640957","-0.581844037157375","OK_sd","OK_sd"
"docosahexaenoylcholine","1.17647897433649e-69","2.68281058600026e-86","1.77386885352735e-67","5.20081995028909e-84","-0.734882832178158","-0.592759024303886","OK_sd","OK_sd"
"palmitoloelycholine","3.00177618796818e-45","6.1853418606366e-65","1.13150285752023e-43","5.99536350348848e-63","-0.587060873996097","-0.525623390162762","OK_sd","OK_sd"
"dihomo.linolenoyl.choline","1.58628747142e-44","3.64803618176169e-69","5.25022463101693e-43","3.80798853742355e-67","-0.583129223339761","-0.54018431473334","OK_sd","OK_sd"
"eicosapentaenoylcholine","1.16038674031604e-54","2.40549837546002e-69","8.28760424530981e-53","2.72021774624937e-67","-0.648154903561647","-0.540791387980936","OK_sd","OK_sd"
"caffeic.acid.sulfate","0.0150937625752948","0.0362173759517191","0.0221669218773539","0.0535370143425739","0.0997041128887499","0.0699055038512412","OK_sd","C: Status"
"X1.linoleoyl.2.linolenoyl.GPC..18.2.18.3..","5.92158315576531e-31","8.2523345933684e-26","8.73433515475384e-30","1.2041309723872e-24","-0.481913827945408","-0.340480963586626","OK_sd","C: Status"
"X1.palmitoleoyl.2.linolenoyl.GPC..16.1.18.3..","6.78047837058078e-07","8.58671670200568e-10","1.72628689472385e-06","3.4679090966136e-09","-0.206408764280462","-0.202834892668469","OK_sd","OK_sd"
"hexadecadienoate..16.2n6.","0.0253484757831421","0.00477860763155802","0.0359434499871722","0.00829228971358597","0.093149431676713","0.0940798452387166","AD","AD"
"X1.eicosapentaenoylglycerol..20.5..","0.000653939501773368","0.00038452564695455","0.00116916456377663","0.000787030622801395","-0.141927377374769","-0.118230034475594","AD","AD"
"palmitoleoylcarnitine..C16.1..","0.162661605710892","1.62790956026924e-05","0.20048301448654","3.97315336921828e-05","-0.0581641102251869","-0.143304094219932","NS","OK_nc"
"pimeloylcarnitine.3.methyladipoylcarnitine..C7.DC.","1.53605284405888e-39","1.2819677233325e-32","4.00850713343826e-38","3.16296400102219e-31","-0.546267827053694","-0.38224753869293","OK_sd","C: Status"
"X4.acetamidobenzoate","2.62911864337925e-09","2.8448177282163e-06","8.37491549076442e-09","7.51054018908466e-06","-0.174891865131065","-0.155496296197772","OK_sd","C: Status"
"X4.hydroxyphenylacetylglutamine","6.4164395863449e-22","9.12736914501932e-15","5.40814193706213e-21","6.35171278450832e-14","0.40081412383252","0.254725962997119","OK_sd","C: Status"
"indolepropionylglycine","3.4705959348931e-27","5.93418657601228e-19","3.89223031706606e-26","5.47802121336644e-18","-0.428075112477635","-0.290742624279427","OK_sd","C: Status"
"X2.3.dihydroxy.2.methylbutyrate","0.0091908122716196","0.000904676137336485","0.0139351198352936","0.00175127748696949","0.108320160277011","0.110557697061541","AD","AD"
"X2..O.methylcytidine","5.02478085952991e-08","0.000281404067454468","1.42054742216293e-07","0.000584786094235396","-0.227045587460408","-0.120919639145628","OK_sd","C: Status"
"X2..O.methyluridine","0.0313660864655046","0.390369206939884","0.0438801848800924","0.451218921479917","-0.089663638311301","-0.0286975345856906","OK_nc","NS"
"naringenin.7.glucuronide","0.0131978852438841","0.0194780074710765","0.0195518889475445","0.030592194604457","0.0566354566563019","0.0779517278764018","AD","AD"
"gamma.glutamyl.alpha.lysine","3.13472491810847e-10","2.35552829719041e-07","1.07965018118609e-09","7.04064294997223e-07","0.262100393165066","0.171446519399508","OK_sd","C: Status"
"ferulylglycine..1.","0.000842842216088549","4.38345903573579e-05","0.00148924073858354","0.000101507745929923","0.118291150601328","0.13591697512019","AD","AD"
"ferulylglycine..2.","0.00161023718255718","0.00078476722687601","0.00273821034677957","0.0015300705845844","0.101255927875345","0.111865570440825","OK_sd","C: Status"
"oleoyl.oleoyl.glycerol..18.1.18.1....1..","1.27102669862689e-16","3.13873730551732e-10","7.63178420370219e-16","1.3186583664356e-09","0.344103392568659","0.207949276123537","OK_sd","C: Status"
"oleoyl.oleoyl.glycerol..18.1.18.1...2..","3.13158743950728e-19","4.01547864397293e-12","2.19049698732545e-18","2.09577096918126e-11","0.373286778883736","0.22872191461105","OK_sd","C: Status"
"linoleoyl.arachidonoyl.glycerol..18.2.20.4...1..","9.98902376348178e-28","2.62268381965048e-28","1.18904431991621e-26","4.80943505846716e-27","0.454577564692735","0.356533843461984","OK_sd","OK_sd"
"linoleoyl.arachidonoyl.glycerol..18.2.20.4...2..","1.62827670225964e-23","9.53166959751351e-22","1.48293388252774e-22","1.07787297031882e-20","0.416228047318776","0.312161475052573","OK_sd","OK_sd"
"palmitoyl.arachidonoyl.glycerol..16.0.20.4...1..","3.30672725230021e-12","3.61745822749597e-10","1.36805758578396e-11","1.50686994529283e-09","0.282465069686915","0.207235861121031","OK_sd","C: Status"
"palmitoyl.arachidonoyl.glycerol..16.0.20.4...2..","1.82217323727792e-25","2.09868103750814e-21","1.90206852537395e-24","2.24244895110122e-20","0.42382499232778","0.309627799709466","OK_sd","OK_sd"
"palmitoleoyl.linoleoyl.glycerol..16.1.18.2...1..","7.08804095157599e-09","3.74085103148174e-05","2.13743812695303e-08","8.76741770245375e-05","0.232835941888003","0.137124522618324","OK_sd","C: Status"
"oleoyl.arachidonoyl.glycerol..18.1.20.4...1..","1.12481816261575e-33","1.22208382899135e-29","1.93212436287288e-32","2.51267841809282e-28","0.503818738744999","0.364728627863165","OK_sd","C: Status"
"oleoyl.arachidonoyl.glycerol..18.1.20.4...2..","2.33276026353414e-40","2.78563549339794e-34","6.20697191689377e-39","7.71450482559389e-33","0.553997950214533","0.391580625034689","OK_sd","OK_sd"
"diacylglycerol..16.1.18.2..2...16.0.18.3..1...","3.16583915870988e-16","3.04623973262007e-11","1.82035751625818e-15","1.43532892957133e-10","0.339581125760708","0.219324202089029","OK_sd","C: Status"
"linoleoyl.linoleoyl.glycerol..18.2.18.2...1..","2.4248931312088e-09","1.59409350198238e-12","7.76080183738288e-09","8.6874894867072e-12","0.24798350907059","0.232872231069826","OK_sd","OK_sd"
"linoleoyl.linoleoyl.glycerol..18.2.18.2...2..","8.59719983884569e-08","1.1273174410577e-07","2.36640977308592e-07","3.54113372110024e-07","0.222870741918113","0.175890085390557","OK_sd","OK_sd"
"stearoyl.arachidonoyl.glycerol..18.0.20.4...1..","0.00710460580630263","0.272709972962947","0.0109680888272499","0.331008437666118","0.109941459516737","0.0366408743889728","OK_nc","NS"
"perfluorooctanesulfonate..PFOS.","0.264447954588609","0.942717560804122","0.311506835396477","0.949636839488025","-0.0464907556991563","0.00240116262579555","NS","NS"
"N.palmitoyl.sphingadienine..d18.2.16.0..","0.996007222455962","0.97032538354628","0.996007222455962","0.974634748684161","-0.000214243113820956","-0.00124311759548405","NS","NS"
"palmitoyl.docosahexaenoyl.glycerol..16.0.22.6...1..","6.36793201475863e-07","9.77515908997198e-06","1.62736040377165e-06","2.44739684226789e-05","0.206200311521068","0.146969681991361","OK_sd","C: Status"
"lactosyl.N.nervonoyl.sphingosine..d18.1.24.1..","1.40684118592075e-43","1.36806517336264e-35","4.15018149846623e-42","3.94992434096405e-34","-0.576632445672","-0.39872079496759","OK_sd","C: Status"
"lactosyl.N.behenoyl.sphingosine..d18.1.22.0..","4.07397686614325e-16","1.37248252373331e-09","2.33265257694362e-15","5.42990899331225e-09","-0.338590975153589","-0.200405206148704","OK_sd","C: Status"
"N.behenoyl.sphingadienine..d18.2.22.0..","1.33794611994511e-05","3.27340362505998e-05","2.96665504046653e-05","7.68513619239861e-05","0.181365481381115","0.13813357949622","OK_sd","C: Status"
"glycosyl.N.behenoyl.sphingadienine..d18.2.22.0..","1.34473736179257e-42","1.3801157864091e-38","3.72409918357658e-41","4.56784663940768e-37","-0.569834569574004","-0.414439200280648","OK_sd","OK_sd"
"N.stearoyl.sphingadienine..d18.2.18.0..","6.96558261549151e-10","2.87115705592771e-05","2.34548278144466e-09","6.78773540922283e-05","0.256831170635955","0.139117994296436","OK_sd","C: Status"
"X2.hydroxybehenate","1.08807791405237e-24","8.62862220636713e-24","1.11016671381132e-23","1.18273134687275e-22","0.427310785693192","0.326778380349838","OK_sd","OK_sd"
"X2.hydroxynervonate.","6.38412997186425e-14","2.75329119203604e-09","3.12753226419487e-13","1.05841817212264e-08","0.312418573140862","0.196741313911825","OK_sd","C: Status"
"N.palmitoylserine","6.25407636822367e-12","1.50376171831725e-13","2.52582786657129e-11","9.27547568980234e-13","-0.281000110016734","-0.243132102492764","OK_sd","OK_sd"
"N.oleoylserine","2.48948725439213e-13","1.58680614072773e-17","1.12984421545489e-12","1.30502783816214e-16","-0.304873741321706","-0.279058588355143","OK_sd","OK_sd"
"sphingadienine","0.509708935676393","0.142675101609151","0.558703574889229","0.185095710213784","0.0274520703412256","-0.0489566255494157","NS","NS"
"glycerophosphoserine.","7.37089107951575e-09","4.11417134305756e-08","2.21289805196966e-08","1.35508022148765e-07","0.240861373124649","0.181791894385804","OK_sd","C: Status"
"X5.HETrE","0.0292318694351493","0.0311426422280772","0.0410539526789416","0.0469561838927787","0.0263866451265482","0.0719284806115684","AD","AD"
"ceramide..d16.1.24.1..d18.1.22.1..","0.00113945726641519","0.033405467674527","0.00198490822917254","0.0500897454523019","0.135534826086705","0.0709940824298635","OK_sd","C: Status"
"glycosyl.ceramide..d16.1.24.1..d18.1.22.1..","0.0894854645019336","0.426439835168851","0.115980683217883","0.489162177788783","0.0666296083983301","0.026571782742426","NS","NS"
"N.palmitoyl.heptadecasphingosine..d17.1.16.0..","0.430358802877279","0.443110717355422","0.483041270061595","0.504447351888681","0.0328486806677437","0.0256249722990406","NS","NS"
"ceramide..d18.1.14.0..d16.1.16.0..","0.0830428339846781","0.141495921532339","0.108563704929873","0.183917591493663","0.0722057197121036","0.0491014448475412","NS","NS"
"ceramide..d18.1.17.0..d17.1.18.0..","1.07624695276856e-09","3.1476661235876e-08","3.52769834518584e-09","1.0598965086125e-07","0.253217989473136","0.183327546883375","OK_sd","C: Status"
"ceramide..d18.2.24.1..d18.1.24.2..","0.789980928365179","0.641088036455384","0.820202080942271","0.691539320723336","0.0111001094376987","-0.0155773174763021","NS","NS"
"glycosyl.ceramide..d18.2.24.1..d18.1.24.2..","2.8518371977732e-43","1.07481485511223e-37","8.23392144123029e-42","3.31482672360749e-36","-0.5745131759515","-0.40984982511417","OK_sd","OK_sd"
"glycosyl.N.tricosanoyl.sphingadienine..d18.2.23.0..","2.00295298990618e-36","3.78929868714257e-31","4.31429715444871e-35","8.2936747071814e-30","-0.523812832583482","-0.373733751504616","OK_sd","C: Status"
"glycosyl.ceramide..d18.1.23.1..d17.1.24.1..","1.84363573817891e-17","4.62541588411934e-19","1.15824708180962e-16","4.38929325506989e-18","-0.348133479250265","-0.291606546602312","OK_sd","OK_sd"
"glycosyl.N..2.hydroxynervonoyl..sphingosine..d18.1.24.1.2OH...","0.000156519399797002","0.0205720907132","0.000301272092942598","0.032090907088524","0.157480269367288","0.0772695423861752","OK_sd","C: Status"
"ceramide..d18.1.20.0..d16.1.22.0..d20.1.18.0..","5.21658812557392e-18","2.31169595631965e-13","3.4363641196135e-17","1.40043366639543e-12","0.360264271776075","0.241298641338138","OK_sd","C: Status"
"stearoylcholine.","2.37333747804668e-72","2.14555026249631e-101","4.02577369713669e-70","5.82302341241498e-99","-0.749347137538289","-0.632222101333199","OK_sd","OK_sd"
"linoleoylcholine.","2.46724013979406e-87","2.81312027201496e-115","1.67402243485027e-84","1.90870210456215e-112","-0.825177619122067","-0.664065641765323","OK_sd","OK_sd"
"docosatrienoate..22.3n6..","6.86793632796362e-11","2.70395707330742e-05","2.51207266766755e-10","6.43731534820731e-05","0.271689220097162","0.1395662716984","OK_sd","C: Status"
"X1.cerotoyl.GPC..26.0..","7.56249056271089e-29","1.21379255278211e-18","9.77361875580826e-28","1.09080562524856e-17","-0.440929699306895","-0.288244712425348","OK_sd","C: Status"
"nisinate..24.6n3.","1.05912077106118e-06","2.49258684534905e-06","2.66646917686461e-06","6.63223597870327e-06","0.200259407878356","0.156382625491353","OK_sd","C: Status"
"sphingomyelin..d18.0.20.0..d16.0.22.0..","9.17823122238923e-06","0.000393578740204487","2.0758099614637e-05","0.000800331903383761","0.184776000138968","0.118027334010408","OK_sd","C: Status"
"sphingomyelin..d18.1.19.0..d19.1.18.0..","0.0540960962854751","0.0106392455367259","0.0720396493222667","0.0176497019478448","-0.0802369413031772","-0.0852027217553862","AD","AD"
"sphingomyelin..d18.2.18.1..","3.48860222485465e-09","1.94821513601245e-08","1.08082950208396e-08","6.83133834513925e-08","-0.246055321046201","-0.186046736189264","OK_sd","C: Status"
"sphingomyelin..d18.2.24.2..","2.25092530325391e-21","1.43100524737389e-13","1.85121553728215e-20","8.90767945268974e-13","-0.395429094214857","-0.243342584560638","OK_sd","C: Status"
"sphingomyelin..d18.2.21.0..d16.2.23.0..","3.01404905066369e-05","2.85281556269359e-06","6.42082348783457e-05","7.51703052150525e-06","-0.173809068853104","-0.155477417440806","C: GLYCATHB","OK_sd"
"sphingomyelin..d18.2.23.1..","8.60465347161203e-14","5.04870094596108e-14","4.14060807126862e-13","3.2998530798056e-13","-0.31078569319228","-0.247719211176939","OK_sd","OK_sd"
"sphingomyelin..d18.1.25.0..d19.0.24.1..d20.1.23.0..d19.1.24.0..","2.62964421028209e-07","0.000230573796279466","6.97543645741559e-07","0.000487365485282298","-0.214457356934818","-0.122607582279435","OK_sd","C: Status"
"sphingomyelin..d17.2.16.0..d18.2.15.0..","5.50239500036993e-06","2.42854877592179e-07","1.2815009643869e-05","7.21124877226666e-07","-0.189315638010203","-0.17125995254074","C: GLYCATHB","OK_sd"
"heneicosapentaenoate..21.5n3.","0.0457255505366652","0.549831671313745","0.0617408677395569","0.60907883916143","-0.0830915860359813","-0.0199817713783689","OK_nc","NS"
"linolenoylcarnitine..C18.3..","0.00148745582894753","2.98272713917793e-07","0.00255180475332718","8.76095395641655e-07","-0.132350131151528","-0.16999853379933","C: GLYCATHB","OK_sd"
"behenoylcarnitine..C22..","0.384770069473785","0.939239592724057","0.436699321665512","0.946915399202485","-0.0362012958813208","0.00254722603717203","NS","NS"
"arachidoylcarnitine..C20..","6.37342603236555e-16","1.28082491192869e-13","3.60364130246669e-15","8.06211007633212e-13","-0.3366627871292","-0.243812436343856","OK_sd","C: Status"
"lignoceroylcarnitine..C24..","0.822696942606356","0.810498847571317","0.845757387209716","0.840219202562473","0.00933984169170993","0.00801267901926742","NS","NS"
"cerotoylcarnitine..C26..","0.00645042423250459","0.000638962811634212","0.0100611789465618","0.00126211431643031","-0.11347357571757","-0.113732269230549","AD","AD"
